599,8.3,34
600,7,89
603,7.7,351
606,7.7,1230
607,6.7,94
612,7,206
614,6.7,20
615,6.7,441
617,6.8,28
621,7.1,48
623,6.8,23
630,6.2,147
631,5.9,19
632,7.7,106
634,7,207
635,7.4,66
636,6.9,42
639,7.5,74
647,6.8,21
648,6.7,62
649,6.9,1474
650,7.3,98
651,8,99
653,7.7,69
658,7.4,173
659,7.1,14
660,6.4,29
662,6.7,34
663,7.8,14
664,7.2,43
666,6.5,10
672,6.3,3
675,7.5,4
676,8.3,3
678,6.8,29
679,6.5,15
680,7.7,346
681,7.3,166
682,7.8,345
684,7.3,32
685,6.8,38
687,6.4,11
691,6.4,36
695,7.3,12
696,7.1,38
697,8,73
703,7.7,3282
706,7.7,207
708,7.5,301
711,7.8,25
712,6.8,66
716,7.5,36
717,6.7,32
719,7.2,149
720,7.2,18
722,6.7,7
723,7.3,48
724,7.6,81
725,6.5,40
730,7.2,230
736,5.9,16
738,7.8,15
740,6.4,22
741,7.1,781
742,6.9,30
744,6.6,32
747,6.6,10
748,6.4,14
749,4.9,15
751,7.8,6
755,6.4,139
766,7.1,35
767,6.8,28
768,7.3,71
769,7.2,81
773,6.6,17
774,7,39
779,5.6,37
780,5.5,16
785,7.1,19
795,7,36
797,5.8,20
798,6.8,13
802,4.9,4
804,5.8,8
806,6.3,9
807,3.8,3
809,6.8,4
810,4.8,5
811,5,1
813,6.2,3
814,5.7,3
815,6.5,17
818,7.2,67
820,7.1,40
821,6.5,44
825,7.2,80
829,7.9,128
831,7,83
836,7.5,812
837,6.7,20
838,7.3,308
839,8.4,5
847,6.7,58
850,6,12
851,7.7,243
853,6.8,30
858,7.7,45
859,7.4,29
860,7,73
861,6.5,56
864,7.4,208
865,7.6,201
871,7.8,1343
873,7.3,22
876,7.8,22
878,6.9,40
879,7,13
881,7.5,15
882,6.4,14
884,5.5,15
885,7,4
894,8.2,444
898,4.6,7
899,4.3,4
900,6.6,14
901,5.4,8
903,4.6,7
906,7.7,91
911,7.2,441
912,7.4,630
914,7.6,170
915,7.1,36
918,8.3,9678
919,7.7,995
931,6.3,25
932,7.7,283
933,7.6,45
934,7.7,346
936,7.7,72
938,7.3,22
940,6.8,16
941,6.9,34
942,7.6,22
949,5.6,8
951,7.3,82
952,0,0
953,7.7,57
955,6.8,9
957,7.5,28
958,7.1,40
959,7.1,44
962,7.2,79
963,7.3,1144
965,7.6,351
972,6.6,14
973,6.9,27
976,7.2,52
977,7.9,747
978,8,835
980,7.6,216
981,7.4,450
982,6.5,224
986,6.6,15
990,7.4,48
991,5.7,25
1001,7.4,17
1003,7.4,366
1004,7.4,7
1007,6.9,9
1016,6.4,46
1027,7.5,4
1030,6.4,5
1032,6.4,10
1033,6.5,48
1034,6.9,63
1035,6.1,7
1042,6.9,8
1047,6.9,216
1050,7.3,1580
1051,6,28
1054,5.9,15
1055,6.2,35
1057,6.7,35
1059,6.3,27
1061,6.3,62
1062,6.2,116
1065,7,8
1066,6.7,3
1067,8,2
1068,4.2,12
1069,6.2,8
1078,6.7,31
1093,7.7,81
1094,7.9,74
1099,6.9,122
1101,7.7,228
1102,7.1,73
1103,7.7,308
1104,7.2,62
1105,6.2,250
1107,7.4,43
1108,6.7,111
1109,6.2,22
1112,6,2
1113,7.1,41
1114,7,7
1119,7,108
1123,5.3,3
1124,6.9,63
1125,6.9,54
1126,5.1,19
1131,5.6,33
1134,6.8,13
1135,3.8,3
1138,5.7,17
1140,6.7,34
1142,7.6,10
1144,5.4,15
1151,4.7,18
1157,7.1,8
1158,6,6
1163,5.6,5
1176,0,0
1177,5,2
1187,7.5,2
1200,6.7,27
1210,2.5,2
1214,7,41
1218,6.2,519
1227,5,2
1238,6.9,27
1245,6.9,6
1250,5.3,45
1270,8.3,3418
1275,6,3
1276,5,3
1278,8,2
1279,6.4,6
1285,6.5,41
1291,4.7,6
1296,7.5,18
1298,6.4,6
1299,6.5,27
1302,5.7,60
1309,7.7,758
1314,6.8,26
1315,7.4,457
1316,7.4,597
1334,7.8,154
1337,5,1
1347,5.9,20
1353,5.1,18
1356,7.2,21
1357,8.1,8
1358,7.9,740
1361,6.5,154
1364,6.7,43
1365,7.3,112
1366,7.2,54
1367,5.4,14
1368,6,7
1369,6.3,147
1370,6.3,14
1371,5.5,8
1374,6.7,32
1379,6,34
1381,7.7,332
1382,7.4,26
1383,6.1,16
1390,9,3
1393,8.1,56
1394,6.8,51
1396,7.2,867
1397,6.8,20
1400,8,87
1406,7,7
1408,7.7,315
1410,6.9,76
1418,6.8,16
1424,6.5,22
1426,7.6,38
1427,7.6,38
1429,6.6,79
1433,6.2,11
1434,6.2,6
1436,6.3,6
1437,6.5,4
1442,8,404
1447,6.5,18
1448,7.2,57
1449,6.3,8
1450,7,14
1452,6.1,8
1453,7,47
1458,7.3,91
1459,7.9,28
1461,7.1,280
1464,6.2,151
1467,7.5,1531
1468,6.1,219
1470,6.8,359
1471,6.9,359
1472,5.7,13
1474,6.2,21
1475,6.1,23
1477,7.2,1134
1478,5.6,9
1480,7.3,14
1481,6.1,4
1483,7.4,114
1485,6.1,5
1487,7.7,2519
1488,5.3,3
1490,6.3,36
1496,6.4,114
1498,6.9,81
1499,7.5,22
1501,7.9,155
1502,7.7,282
1503,7.8,1062
1507,8,666
1508,8.1,58
1509,8,4
1511,6,1
1512,5.9,7
1513,5,1
1514,4.6,6
1515,7,98
1516,7.1,62
1521,6.8,9
1529,5,1
1530,5.5,4
1532,0,0
1533,6.1,8
1535,7.7,119
1536,5.5,4
1537,8,2112
1539,7.4,62
1540,0,0
1541,8.3,1104
1542,7.1,46
1547,0,0
1549,7.1,81
1551,9,1
1553,6.8,57
1556,7,3
1557,6,1
1558,0,0
1560,6.4,336
1568,7.3,151
1571,7.8,943
1573,7.7,880
1577,7.5,760
1578,7,198
1580,5.8,11
1581,7.4,10
1584,7.3,3398
1585,6.4,265
1586,6,142
1587,7.8,9
1591,6.6,22
1596,6.9,46
1598,6.4,30
1601,5,1
1606,7.3,1432
1607,7.6,2918
1608,7.1,26
1609,7.1,29
1610,6.6,157
1611,6.7,11
1613,7.1,628
1620,7,445
1623,6.7,1050
1624,7.2,333
1625,7.2,835
1626,6,144
1627,7.1,12
1628,6.5,24
1631,7.4,78
1632,5.7,20
1633,6.4,22
1635,7,53
1637,6.6,254
1638,6.4,435
1639,6,10
1640,6.8,12
1641,8.4,5
1645,7.3,76
1646,6.8,52
1647,7.3,1031
1648,6.8,824
1649,6.1,165
1650,6.5,256
1652,5.9,11
1653,6.6,520
1655,7.3,467
1656,7.7,5091
1657,7.7,4061
1658,7.9,6598
1659,6.1,74
1660,7.5,77
1661,6.7,1359
1662,6.5,1109
1663,6.8,344
1664,6.7,213
1665,9,1
1667,7.1,600
1668,6.5,539
1669,6,16
1671,7.4,1075
1672,7.9,3438
1675,6.4,64
1676,7.4,197
1677,6.9,103
1678,4.8,12
1680,4.9,74
1681,5.4,16
1684,7,13
1686,7.2,359
1688,7.5,282
1689,6.9,4
1690,8,3
1693,6,86
1694,8.1,498
1698,6.9,21
1699,7.2,33
1700,7.8,1107
1701,6.8,22
1702,6.9,542
1706,7.2,40
1708,7.2,640
1709,7.2,23
1710,6.5,16
1712,6.1,34
1715,7.7,1886
1716,7.2,84
1718,5.4,23
1719,6.5,662
1720,7.3,14
1721,6.9,861
1722,6.9,15
1723,7.2,29
1725,7.4,568
1726,6.4,29
1727,6.9,149
1728,7.5,431
1729,6.2,101
1731,8.3,12269
1732,6.6,53
1733,7.4,25
1735,7,559
1736,7.5,213
1737,6,59
1738,8.1,1927
1739,7.4,81
1740,6.6,155
1741,6.9,32
1742,7.2,170
1747,6.8,107
1749,6.2,23
1753,6.6,508
1754,8,8892
1755,6.4,7
1757,6.9,132
1758,7.4,1689
1759,6.6,54
1761,7.6,139
1762,7.3,732
1763,6.9,377
1764,7.2,943
1765,7.1,1816
1766,6.5,1225
1767,6.9,1210
1768,6.9,164
1770,6.4,7
1771,7.4,251
1772,7.9,623
1773,6.7,457
1774,6.9,22
1775,7.6,2064
1776,6.8,1676
1777,7.7,3087
1778,7.5,1728
1779,7.3,2080
1780,6.6,75
1781,5.9,30
1782,5.5,855
1783,7,95
1784,6.9,1083
1785,7.3,1252
1786,5.2,83
1787,6.8,378
1793,5.9,87
1798,5,16
1799,6.3,7
1800,5.9,378
1801,4.8,26
1802,6.6,28
1803,6.4,33
1804,6.4,36
1805,6.1,31
1807,6.7,257
1812,5.7,136
1813,5.9,182
1814,7.2,1832
1815,7.4,2344
1817,7.4,1352
1818,5.6,114
1820,4.8,16
1821,5.2,21
1822,4.9,53
1827,7.2,78
1833,7.4,2120
1834,7.1,433
1835,7.3,3930
1836,7.7,3917
1837,6.5,342
1838,6.5,174
1839,6.9,695
1840,6.8,979
1841,7.4,80
1842,6.4,2297
1843,6.7,15
1844,6.6,1303
1846,6.9,407
1847,6.5,1251
1848,6.7,545
1849,6.6,94
1851,6.9,394
1854,6.4,23
1856,6.8,256
1863,5.6,146
1865,6.7,845
1866,5.8,12
1867,7,1476
1868,5.5,431
1869,6.6,281
1870,6.1,787
1871,7.2,1172
1874,7.1,44
1875,5.8,1112
1876,7.3,1102
1877,6.8,135
1878,7.4,9
1879,6.8,144
1881,6.4,387
1882,5.6,5
1883,6.9,484
1885,7.1,1964
1886,7,33
1887,7.1,631
1889,6.4,384
1891,7.9,5566
1895,6.9,515
1896,7,500
1897,6.5,1100
1898,8,4510
1901,6.4,9
1905,6.2,245
1907,7,3
1911,6.8,274
1912,7.4,112
1913,7.3,1671
1917,7.8,3181
1919,7.5,25
1920,5.8,400
1921,6.5,167
1923,6.1,101
1924,7.5,206
1926,6.2,48
1927,7.5,243
1928,7.5,805
1929,7.4,37
1931,6.1,20
1932,6.5,17
1934,6.3,16
1935,7.6,306
1936,7.6,78
1937,7.5,163
1938,7.9,4455
1940,5.7,913
1942,6.8,13
1943,6.2,13
1944,7.7,266
1945,6.9,8
1946,7.5,377
1947,7.2,104
1948,6.9,276
1949,5.6,464
1950,6.8,24
1951,6.6,776
1952,6.7,36
1953,6.6,131
1955,6.1,69
1956,7.2,553
1957,6,223
1958,7.2,306
1959,6.6,100
1960,5.3,95
1962,6.3,10
1972,7,14
1973,6.5,18
1974,7.3,13
1975,7.1,15
1976,7.2,17
1977,6.6,119
1978,5.9,101
1979,6.1,16
1982,6.8,80
1983,7.4,659
1987,6.6,30
1988,6.2,144
1990,7.6,424
1991,7.7,390
1993,6.7,297
1994,7.4,69
1995,7.9,639
1996,7,290
1997,7.8,4
1998,6.4,4
2001,6.4,16
2003,7.6,384
2005,6.6,228
2007,7.6,168
2008,5.7,203
2009,5.4,15
2011,7.5,33
2012,5.9,56
2013,6.5,88
2014,7.6,243
2016,7.9,241
2020,6.5,531
2021,6.2,593
2022,6.8,540
2024,8.3,31
2025,6.8,2011
2026,5.7,18
2027,7.7,85
2028,7,692
2029,6.3,7
2031,7.6,685
2032,7.3,2128
2034,7.8,49
2035,7.3,22
2040,5.8,9
2043,4.6,5
2047,6.5,21
2049,6.6,222
2050,4.3,40
2051,6.5,11
2055,6.8,92
2057,7,92
2059,6.5,79
2065,6.5,869
2066,6.4,580
2068,7,1526
2070,7,89
2071,6.9,41
2072,7.3,54
2074,5.9,12
2075,5.9,25
2076,7.3,163
2077,6.5,7
2080,7.2,37
2081,6.9,96
2082,6.5,327
2085,6.1,15
2086,6.9,238
2088,7.3,45
2090,7.3,172
2092,8,367
2093,7.3,88
2094,7.1,101
2096,6.9,19
2097,7,88
2098,6.4,687
2101,6.4,748
2102,4.9,10
2104,7.6,71
2107,8.3,8
2108,7.2,680
2109,6.5,16
2110,8,7641
2111,6,10
2112,8.1,8226
2115,7.9,109
2118,6.9,15
2119,6.7,489
2123,6.7,17
2127,5.2,14
2137,6.5,2
2138,6.3,23
2139,6.7,90
2145,5.6,127
2148,6.5,65
2151,7.5,4005
2152,7.7,19
2154,6.8,12
2155,6.8,24
2156,6.4,68
2157,6.5,38
2158,7.2,75
2159,6.6,28
2161,6.7,17
2162,6.5,66
2163,7,64
2166,6.1,4
2167,7.1,53
2168,5.5,7
2169,7.4,209
2171,7.4,201
2172,6.4,53
2174,6.7,145
2175,7,206
2176,6.5,93
2177,6.3,57
2178,6,113
2179,7.3,206
2180,6.8,365
2183,8.3,48
2185,6.2,38
2186,7.3,41
2189,6.5,64
2190,6.7,86
2192,6.4,20
2195,7.5,1340
2196,7,86
2197,6.3,21
2198,7.5,38
2199,7.1,169
2200,6.1,68
2201,7.6,113
2202,7.4,2358
2203,2.5,2
2205,6.9,6
2209,6.7,54
2211,7.5,103
2213,7.3,277
2214,6.2,5
2218,5.5,2
2223,6.8,177
2225,6.5,5
2226,7.2,548
2227,7,341
2230,7.4,25
2233,7.4,29
2239,7.5,2
2241,5.2,15
2242,4.1,31
2245,5.5,3
2246,6.4,47
2249,6,4
2253,6.1,7
2256,6.4,25
2260,6.1,40
2261,7.2,2993
2264,7,18
2265,7,194
2267,7.3,213
2268,7.6,31
2269,8,61
2270,7.3,429
2273,7.4,272
2276,6,16
2277,6.7,13
2280,5.5,4
2283,8.1,881
2285,7.2,155
2287,6.9,927
2290,7.7,57
2292,6.3,18
2293,7.4,730
2297,7.2,216
2298,7.8,25
2300,7.3,13
2301,7.4,92
2302,7.1,1745
2304,6.1,7
2305,5.8,18
2306,6.7,92
2307,6.6,24
2310,7.8,6
2314,7.4,38
2315,7.1,197
2316,7.2,42
2317,7,792
2322,7,10
2323,8,99
2325,8.2,2130
2326,6.8,311
2328,6.4,7
2331,6.9,11
2332,6.7,5
2334,7.3,71
2340,7.7,1340
2343,5.5,8
2344,6.4,31
2345,5.5,16
2346,6.2,20
2350,7.7,37
2351,6.1,27
2352,6,4
2353,6,22
2356,4.8,4
2357,5.7,494
2358,8.3,4
2360,6.7,14
2362,6.8,53
2364,6.8,59
2365,6.9,9
2366,4.8,9
2367,7.4,1348
2369,7,4
2370,6.4,29
2371,6.3,885
2374,7.8,7048
2375,6.8,111
2376,6.2,129
2377,7.2,397
2382,6.4,74
2383,5.8,15
2384,6.9,426
2387,5.4,37
2388,6.9,256
2389,6.8,9
2391,6.2,995
2395,5.7,19
2397,6.3,9
2402,6.4,6
2403,6.4,5
2404,7.5,82
2410,6.5,50
2411,6.3,17
2413,2.5,2
2414,7.6,111
2417,7,4
2418,6.4,9
2422,7.3,8
2423,6.1,36
2424,6.7,49
2434,7.3,1151
2441,5.8,7
2442,7.1,97
2443,7.5,4510
2447,4,6
2450,7.6,265
2451,7.8,539
2452,5.1,9
2453,6.1,7
2455,7.7,70
2456,7.1,30
2458,7.5,2479
2460,6.3,10
2461,6.4,176
2464,7.5,108
2473,7.6,148
2474,7.9,111
2475,7,22
2476,6.8,83
2485,6.5,84
2489,6.2,22
2493,6.4,112
2494,7.6,1831
2496,7.6,5
2498,6.4,15
2504,6,11
2509,7.3,204
2516,6.6,16
2520,7.6,93
2525,7.3,4
2526,6,2
2528,5.2,52
2529,8,1
2534,7.1,12
2535,6.5,54
2536,6.3,1090
2538,6.9,55
2539,6.9,1029
2540,5.8,16
2542,6.5,15
2544,7.2,32
2545,7.8,211
2546,7.2,48
2548,6.8,16
2551,7.4,5290
2552,7.2,108
2556,6.9,888
2559,6.4,51
2560,6.4,9
2577,7.4,10
2581,7,172
2582,7.2,1005
2588,5.8,19
2591,7.1,85
2592,6.4,18
2594,7.3,112
2595,6.7,10
2596,6.4,18
2597,6.3,12
2598,6.8,41
2600,6.3,6
2602,6.9,51
2603,7.7,188
2604,6.5,6
2605,7.3,32
2607,6.8,2
2615,4.1,8
2616,4.3,3
2619,6.3,10
2623,5.4,7
2624,5.1,14
2626,6.9,3231
2627,6.2,11
2629,5.8,18
2632,6.3,13
2633,6.6,17
2634,6.9,21
2636,7.4,7
2638,6.4,23
2639,6.1,29
2640,7.9,107
2642,6.6,8
2643,7.1,790
2644,6.5,4
2648,6.9,152
2652,6.5,25
2654,6.4,38
2661,7.1,670
2662,6,8
2669,6.1,4
2673,6.3,9
2674,6.6,9
2679,7.1,121
2680,6.1,68
2681,7.9,539
2682,7.6,95
2684,6.5,27
2685,6.9,86
2686,6.9,339
2687,6.5,55
2688,7.3,137
2689,8.1,33
2690,7.6,292
2691,6.7,53
2693,6.7,60
2694,6.8,51
2696,6.7,167
2697,6.8,45
2699,7,130
2700,5.6,13
2701,7.3,188
2702,6.3,11
2703,6.5,149
2705,7.2,162
2706,6.7,94
2707,7,82
2708,5.6,43
2711,7.3,112
2713,7.5,176
2714,7.1,169
2715,7.2,233
2717,6.9,114
2722,8,15
2734,5.2,13
2746,5.9,6
2747,7,34
2749,7.4,213
2750,6.6,12
2757,5.8,140
2758,5.8,34
2763,6.8,24
2770,6,4
2773,6,111
2775,6.5,20
2776,7.3,241
2777,6.5,2040
2778,6.7,97
2779,5,5
2780,6.7,5
2785,5.8,5
2790,6.4,393
2809,5.7,2558
2822,6.7,25
2825,6.8,27
2826,6.3,17
2828,7.7,3
2829,5.9,11
2830,5.9,36
2834,6.5,27
2836,6.1,22
2840,8,368
2841,6.3,128
2845,7.5,6150
2847,5.7,36
2848,6.3,19
2849,7.6,1473
2850,6.6,45
2851,5.3,19
2853,5,1
2854,7,131
2855,7.3,85
2857,5.5,16
2858,6.8,91
2860,6.7,36
2861,6.3,40
2862,7,219
2863,7.5,219
2868,6.4,514
2872,7,80
2874,7.2,2755
2875,6.4,155
2877,6.8,61
2878,7.6,379
2879,7,53
2880,7.1,140
2881,7,177
2883,6.7,21
2885,7.7,554
2893,6.4,153
2906,2.5,2
2918,6.7,415
2922,5.6,27
2931,6.8,94
2935,5.5,1
2954,6.8,50
2969,7.6,22
2975,7,636
2976,6.5,112
2979,6.1,27
2981,6.6,51
2985,6,17
2994,6.5,2278
2996,4.9,6
2997,6.1,4
3002,7.2,49
3003,7.3,276
3004,6.4,73
3005,5.4,13
3008,6.3,42
3009,6.9,61
3011,6.1,16
3012,4.9,15
3014,7.4,97
3015,5.1,169
3016,8,63
3018,6.4,43
3020,6.6,1291
3021,6.5,1371
3023,7.3,3451
3024,5.7,13
3026,7.6,23
3028,6.9,105
3029,6,98
3030,7.1,562
3031,6.6,709
3032,7.6,112
3033,6.1,78
3034,6.4,120
3035,7.7,5415
3036,7.3,3914
3038,7.2,42
3039,5.9,31
3040,6.4,23
3042,6.9,1994
3043,6.1,27
3044,7.7,1133
3050,6.4,169
3051,6.8,37
3056,6.3,2
3057,6.4,27
3058,3.7,3
3061,4.8,11
3063,7,25
3065,7.8,199
3066,3.9,8
3067,6.6,16
3068,7.5,72
3069,6.8,42
3075,6.5,653
3082,6.3,9
3083,6.8,340
3084,6.1,38
3087,6.2,65
3088,6.1,28
3090,7.6,1424
3091,7.1,221
3094,5.6,145
3095,6.7,11
3096,7,2
3097,7.1,29
3100,7.1,56
3102,7.2,71
3103,7,1557
3112,6.7,58
3113,6.8,49
3114,7.2,32
3116,6.4,5
3117,6.5,35
3119,6.3,16
3122,7.5,1556
3123,8,2
3125,5.4,48
3128,7,2
3131,6.4,84
3132,4.3,4
3133,6,4
3142,7.4,23
3143,5.6,14
3144,5.4,30
3146,6.6,49
3147,7,115
3149,5.9,9
3151,6.4,7
3152,6.3,66
3153,6.9,5
3154,6,3
3155,6.8,1760
3156,6.8,18
3157,6.3,15
3158,6.1,8
3168,7,22
3172,8.5,2
3175,6.9,1101
3177,6.3,32
3179,6,3
3180,7.2,81
3181,6.8,36
3182,6.1,202
3184,6.8,1206
3186,5,1
3188,7.3,639
3190,6.6,310
3191,5.1,6
3192,5,7
3193,6.1,10
3197,6.8,29
3199,7,3
3201,5.3,10
3202,7.1,747
3203,7.3,489
3204,7.3,130
3210,6.7,37
3221,6,5
3226,5.8,8
3227,6.6,5
3228,6.3,18
3230,6.1,4
3231,6.3,33
3235,6.2,228
3236,6.3,115
3238,7.4,43
3239,6.8,172
3241,7,29
3243,6.4,10
3244,7.2,238
3245,6.6,33
3246,5.5,4
3247,6.4,57
3248,7.2,35
3250,6,3
3251,6.9,55
3252,6.6,102
3253,6.3,18
3255,5.3,4
3257,7.5,22
3259,6.5,205
3260,6.6,40
3261,5.5,11
3265,5.8,300
3266,7.8,4
3267,4.3,29
3269,5.4,528
3280,6.8,31
3281,6.5,6
3282,6.7,6
3284,7.4,78
3285,6.9,6
3289,6,16
3290,6,32
3291,5.2,114
3292,6.8,12
3294,4.9,8
3295,6.1,16
3296,6.9,11
3297,6.6,1235
3298,7.6,8
3300,6.8,66
3301,7.6,173
3302,5,3
3303,5.9,16
3304,5.9,19
3308,6.3,14
3309,6.2,686
3311,4.5,3
3312,5,24
3313,5.1,6
3316,6.6,45
3319,6.9,239
3320,7.1,24
3322,6.3,25
3323,6,3
3324,6.9,1412
3326,7.6,133
3327,7.2,16
3328,7.8,435
3329,6,2
3330,7.5,39
3331,5.9,44
3332,7.6,2135
3333,6.6,90
3334,6.7,46
3335,7.3,160
3338,6.7,189
3339,7.2,6324
3340,5.2,21
3341,6.6,26
3343,5.6,104
3344,5.8,3
3345,5.7,134
3346,5,88
3347,7.3,223
3348,6.7,1858
3350,7.2,1881
3351,7.1,614
3353,5.2,204
3354,5.8,20
3355,5.4,387
3356,6.2,971
3357,4.6,538
3358,7.1,1104
3360,6.7,1523
3361,7.3,852
3362,8,6239
3363,7,2145
3364,7.5,7511
3365,7.1,1475
3366,7.2,619
3367,7.5,1092
3368,7.2,848
3369,7.7,3404
3371,7.8,2189
3372,7.3,2119
3373,7.2,1338
3374,7.3,980
3375,7.2,838
3376,8.1,2786
3377,6.8,842
3378,6.5,576
3379,7.5,3731
3380,6.9,1584
3381,7.3,3962
3382,7.6,6292
3383,8.2,8147
3384,7.9,2880
3385,7.4,1563
3386,8.2,4166
3387,7.1,3954
3388,8,1103
3389,7.1,618
3390,7.3,1946
3391,7.5,1671
3392,7,1917
3393,6.8,400
3394,7.9,9079
3395,7.7,3163
3396,7.6,1518
3397,7.7,3949
3398,7.4,703
3399,7.9,5148
3400,7.2,2255
3401,8.3,4436
3402,7.4,1287
3403,8.5,8358
3404,7.3,4183
3405,6,3192
3406,7.7,3223
3408,5.9,57
3409,6.5,2330
3410,7.4,5435
3411,5.9,294
3413,5.1,519
3415,6.7,1296
3417,6.4,1005
3418,5.3,254
3419,6.6,579
3420,6.8,5398
3421,8.1,6778
3422,6.3,342
3423,7.1,7
3424,6.9,152
3426,5.6,398
3427,6.3,138
3428,6.1,47
3429,5.6,1988
3430,7.4,4208
3431,7.5,7770
3432,6.6,4113
3433,7.8,4702
3434,8.1,3334
3436,6.8,4172
3437,7,5092
3438,7.4,1068
3439,7.5,2628
3440,7.7,4274
3442,7.2,1122
3443,7,977
3444,5.7,37
3445,5.1,46
3446,5.7,389
3447,5.4,129
3448,5.4,58
3449,7.1,77
3452,5.7,16
3454,5.7,16
3455,6.6,3322
3458,6.7,99
3469,7,399
3470,5,2
3471,7.8,1568
3472,7.8,731
3473,7.3,974
3475,6.7,815
3476,6.2,45
3477,5,102
3479,5.4,851
3480,5.6,778
3481,6.5,783
3482,5.3,225
3483,6.6,104
3485,7.2,17
3487,6.9,423
3488,6.7,1293
3489,6.9,38
3490,6.5,1799
3491,5.3,858
3492,6,305
3493,6.4,109
3497,6.2,355
3500,5.1,273
3501,5.9,53
3503,5.5,139
3504,5.9,1219
3505,6.6,492
3506,7.8,6559
3507,5.3,179
3508,7.2,3655
3509,6.8,1113
3510,6.1,420
3511,5.4,610
3512,5.9,323
3513,6.9,756
3515,6.6,1137
3517,5.6,4994
3518,7.5,1206
3519,6.5,291
3520,5.6,573
3521,5.6,2518
3522,6.2,384
3523,5.2,215
3525,5.1,281
3526,6.6,1101
3527,5.3,688
3528,7,5883
3529,4.7,302
3530,5.7,192
3531,5.5,211
3532,4.6,42
3533,5.4,172
3534,5.4,71
3535,7.2,12114
3537,5.7,11
